stream_row_id,mission_id,timestamp_s,degradation,fault_type
14417,71,417,0.3522,injector_degradation
14418,71,418,0.3533,injector_degradation
14419,71,419,0.3544,injector_degradation
14420,71,420,0.3556,injector_degradation
14421,71,421,0.3567,injector_degradation
14422,71,422,0.3578,injector_degradation
14423,71,423,0.3589,injector_degradation
14424,71,424,0.36,injector_degradation
14425,71,425,0.3611,injector_degradation
14426,71,426,0.3622,injector_degradation
14427,71,427,0.3633,injector_degradation
14428,71,428,0.3644,injector_degradation
14429,71,429,0.3656,injector_degradation
14430,71,430,0.3667,injector_degradation
14431,71,431,0.3678,injector_degradation
14432,71,432,0.3689,injector_degradation
14433,71,433,0.37,injector_degradation
14434,71,434,0.3711,injector_degradation
14435,71,435,0.3722,injector_degradation
14436,71,436,0.3733,injector_degradation
14437,71,437,0.3744,injector_degradation
14438,71,438,0.3756,injector_degradation
14439,71,439,0.3767,injector_degradation
14440,71,440,0.3778,injector_degradation
14441,71,441,0.3789,injector_degradation
14442,71,442,0.38,injector_degradation
14443,71,443,0.3811,injector_degradation
14444,71,444,0.3822,injector_degradation
14445,71,445,0.3833,injector_degradation
14446,71,446,0.3844,injector_degradation
14447,71,447,0.3856,injector_degradation
14448,71,448,0.3867,injector_degradation
14449,71,449,0.3878,injector_degradation
14450,71,450,0.3889,injector_degradation
14451,71,451,0.39,injector_degradation
14452,71,452,0.3911,injector_degradation
14453,71,453,0.3922,injector_degradation
14454,71,454,0.3933,injector_degradation
14455,71,455,0.3944,injector_degradation
14456,71,456,0.3956,injector_degradation
14457,71,457,0.3967,injector_degradation
14458,71,458,0.3978,injector_degradation
14459,71,459,0.3989,injector_degradation
14460,71,460,0.4,injector_degradation
14461,71,461,0.4011,injector_degradation
14462,71,462,0.4022,injector_degradation
14463,71,463,0.4033,injector_degradation
14464,71,464,0.4044,injector_degradation
14465,71,465,0.4056,injector_degradation
14466,71,466,0.4067,injector_degradation
14467,71,467,0.4078,injector_degradation
14468,71,468,0.4089,injector_degradation
14469,71,469,0.41,injector_degradation
14470,71,470,0.4111,injector_degradation
14471,71,471,0.4122,injector_degradation
14472,71,472,0.4133,injector_degradation
14473,71,473,0.4144,injector_degradation
14474,71,474,0.4156,injector_degradation
14475,71,475,0.4167,injector_degradation
14476,71,476,0.4178,injector_degradation
14477,71,477,0.4189,injector_degradation
14478,71,478,0.42,injector_degradation
14479,71,479,0.4211,injector_degradation
14480,71,480,0.4222,injector_degradation
14481,71,481,0.4233,injector_degradation
14482,71,482,0.4244,injector_degradation
14483,71,483,0.4256,injector_degradation
14484,71,484,0.4267,injector_degradation
14485,71,485,0.4278,injector_degradation
14486,71,486,0.4289,injector_degradation
14487,71,487,0.43,injector_degradation
14488,71,488,0.4311,injector_degradation
14489,71,489,0.4322,injector_degradation
14490,71,490,0.4333,injector_degradation
14491,71,491,0.4344,injector_degradation
14492,71,492,0.4356,injector_degradation
14493,71,493,0.4367,injector_degradation
14494,71,494,0.4378,injector_degradation
14495,71,495,0.4389,injector_degradation
14496,71,496,0.44,injector_degradation
14497,71,497,0.4411,injector_degradation
14498,71,498,0.4422,injector_degradation
14499,71,499,0.4433,injector_degradation
14500,71,500,0.4444,injector_degradation
14501,71,501,0.4456,injector_degradation
14502,71,502,0.4467,injector_degradation
14503,71,503,0.4478,injector_degradation
14504,71,504,0.4489,injector_degradation
14505,71,505,0.45,injector_degradation
14506,71,506,0.4511,injector_degradation
14507,71,507,0.4522,injector_degradation
14508,71,508,0.4533,injector_degradation
14509,71,509,0.4544,injector_degradation
14510,71,510,0.4556,injector_degradation
14511,71,511,0.4567,injector_degradation
14512,71,512,0.4578,injector_degradation
14513,71,513,0.4589,injector_degradation
14514,71,514,0.46,injector_degradation
14515,71,515,0.4611,injector_degradation
14516,71,516,0.4622,injector_degradation
14517,71,517,0.4633,injector_degradation
14518,71,518,0.4644,injector_degradation
14519,71,519,0.4656,injector_degradation
14520,71,520,0.4667,injector_degradation
14521,71,521,0.4678,injector_degradation
14522,71,522,0.4689,injector_degradation
14523,71,523,0.47,injector_degradation
14524,71,524,0.4711,injector_degradation
14525,71,525,0.4722,injector_degradation
14526,71,526,0.4733,injector_degradation
14527,71,527,0.4744,injector_degradation
14528,71,528,0.4756,injector_degradation
14529,71,529,0.4767,injector_degradation
14530,71,530,0.4778,injector_degradation
14531,71,531,0.4789,injector_degradation
14532,71,532,0.48,injector_degradation
14533,71,533,0.4811,injector_degradation
14534,71,534,0.4822,injector_degradation
14535,71,535,0.4833,injector_degradation
14536,71,536,0.4844,injector_degradation
14537,71,537,0.4856,injector_degradation
14538,71,538,0.4867,injector_degradation
14539,71,539,0.4878,injector_degradation
14540,71,540,0.4889,injector_degradation
14541,71,541,0.49,injector_degradation
14542,71,542,0.4911,injector_degradation
14543,71,543,0.4922,injector_degradation
14544,71,544,0.4933,injector_degradation
14545,71,545,0.4944,injector_degradation
14546,71,546,0.4956,injector_degradation
14547,71,547,0.4967,injector_degradation
14548,71,548,0.4978,injector_degradation
14549,71,549,0.4989,injector_degradation
14550,71,550,0.5,injector_degradation
14551,71,551,0.5011,injector_degradation
14552,71,552,0.5022,injector_degradation
14553,71,553,0.5033,injector_degradation
14554,71,554,0.5044,injector_degradation
14555,71,555,0.5056,injector_degradation
14556,71,556,0.5067,injector_degradation
14557,71,557,0.5078,injector_degradation
14558,71,558,0.5089,injector_degradation
14559,71,559,0.51,injector_degradation
14560,71,560,0.5111,injector_degradation
14561,71,561,0.5122,injector_degradation
14562,71,562,0.5133,injector_degradation
14563,71,563,0.5144,injector_degradation
14564,71,564,0.5156,injector_degradation
14565,71,565,0.5167,injector_degradation
14566,71,566,0.5178,injector_degradation
14567,71,567,0.5189,injector_degradation
14568,71,568,0.52,injector_degradation
14569,71,569,0.5211,injector_degradation
14570,71,570,0.5222,injector_degradation
14571,71,571,0.5233,injector_degradation
14572,71,572,0.5244,injector_degradation
14573,71,573,0.5256,injector_degradation
14574,71,574,0.5267,injector_degradation
14575,71,575,0.5278,injector_degradation
14576,71,576,0.5289,injector_degradation
14577,71,577,0.53,injector_degradation
14578,71,578,0.5311,injector_degradation
14579,71,579,0.5322,injector_degradation
14580,71,580,0.5333,injector_degradation
14581,71,581,0.5344,injector_degradation
14582,71,582,0.5356,injector_degradation
14583,71,583,0.5367,injector_degradation
14584,71,584,0.5378,injector_degradation
14585,71,585,0.5389,injector_degradation
14586,71,586,0.54,injector_degradation
14587,71,587,0.5411,injector_degradation
14588,71,588,0.5422,injector_degradation
14589,71,589,0.5433,injector_degradation
14590,71,590,0.5444,injector_degradation
14591,71,591,0.5456,injector_degradation
14592,71,592,0.5467,injector_degradation
14593,71,593,0.5478,injector_degradation
14594,71,594,0.5489,injector_degradation
14595,71,595,0.55,injector_degradation
14596,71,596,0.5511,injector_degradation
14597,71,597,0.5522,injector_degradation
14598,71,598,0.5533,injector_degradation
14599,71,599,0.5544,injector_degradation
14600,71,600,0.5556,injector_degradation
14601,71,601,0.5567,injector_degradation
14602,71,602,0.5578,injector_degradation
14603,71,603,0.5589,injector_degradation
14604,71,604,0.56,injector_degradation
14605,71,605,0.5611,injector_degradation
14606,71,606,0.5622,injector_degradation
14607,71,607,0.5633,injector_degradation
14608,71,608,0.5644,injector_degradation
14609,71,609,0.5656,injector_degradation
14610,71,610,0.5667,injector_degradation
14611,71,611,0.5678,injector_degradation
14612,71,612,0.5689,injector_degradation
14613,71,613,0.57,injector_degradation
14614,71,614,0.5711,injector_degradation
14615,71,615,0.5722,injector_degradation
14616,71,616,0.5733,injector_degradation
14617,71,617,0.5744,injector_degradation
14618,71,618,0.5756,injector_degradation
14619,71,619,0.5767,injector_degradation
14620,71,620,0.5778,injector_degradation
14621,71,621,0.5789,injector_degradation
14622,71,622,0.58,injector_degradation
14623,71,623,0.5811,injector_degradation
14624,71,624,0.5822,injector_degradation
14625,71,625,0.5833,injector_degradation
14626,71,626,0.5844,injector_degradation
14627,71,627,0.5856,injector_degradation
14628,71,628,0.5867,injector_degradation
14629,71,629,0.5878,injector_degradation
14630,71,630,0.5889,injector_degradation
14631,71,631,0.59,injector_degradation
14632,71,632,0.5911,injector_degradation
14633,71,633,0.5922,injector_degradation
14634,71,634,0.5933,injector_degradation
14635,71,635,0.5944,injector_degradation
14636,71,636,0.5956,injector_degradation
14637,71,637,0.5967,injector_degradation
14638,71,638,0.5978,injector_degradation
14639,71,639,0.5989,injector_degradation
14640,71,640,0.6,injector_degradation
14641,71,641,0.6011,injector_degradation
14642,71,642,0.6022,injector_degradation
14643,71,643,0.6033,injector_degradation
14644,71,644,0.6044,injector_degradation
14645,71,645,0.6056,injector_degradation
14646,71,646,0.6067,injector_degradation
14647,71,647,0.6078,injector_degradation
14648,71,648,0.6089,injector_degradation
14649,71,649,0.61,injector_degradation
14650,71,650,0.6111,injector_degradation
14651,71,651,0.6122,injector_degradation
14652,71,652,0.6133,injector_degradation
14653,71,653,0.6144,injector_degradation
14654,71,654,0.6156,injector_degradation
14655,71,655,0.6167,injector_degradation
14656,71,656,0.6178,injector_degradation
14657,71,657,0.6189,injector_degradation
14658,71,658,0.62,injector_degradation
14659,71,659,0.6211,injector_degradation
14660,71,660,0.6222,injector_degradation
14661,71,661,0.6233,injector_degradation
14662,71,662,0.6244,injector_degradation
14663,71,663,0.6256,injector_degradation
14664,71,664,0.6267,injector_degradation
14665,71,665,0.6278,injector_degradation
14666,71,666,0.6289,injector_degradation
14667,71,667,0.63,injector_degradation
14668,71,668,0.6311,injector_degradation
14669,71,669,0.6322,injector_degradation
14670,71,670,0.6333,injector_degradation
14671,71,671,0.6344,injector_degradation
14672,71,672,0.6356,injector_degradation
14673,71,673,0.6367,injector_degradation
14674,71,674,0.6378,injector_degradation
14675,71,675,0.6389,injector_degradation
14676,71,676,0.64,injector_degradation
14677,71,677,0.6411,injector_degradation
14678,71,678,0.6422,injector_degradation
14679,71,679,0.6433,injector_degradation
14680,71,680,0.6444,injector_degradation
14681,71,681,0.6456,injector_degradation
14682,71,682,0.6467,injector_degradation
14683,71,683,0.6478,injector_degradation
14684,71,684,0.6489,injector_degradation
14685,71,685,0.65,injector_degradation
14686,71,686,0.6511,injector_degradation
14687,71,687,0.6522,injector_degradation
14688,71,688,0.6533,injector_degradation
14689,71,689,0.6544,injector_degradation
14690,71,690,0.6556,injector_degradation
14691,71,691,0.6567,injector_degradation
14692,71,692,0.6578,injector_degradation
14693,71,693,0.6589,injector_degradation
14694,71,694,0.66,injector_degradation
14695,71,695,0.6611,injector_degradation
14696,71,696,0.6622,injector_degradation
14697,71,697,0.6633,injector_degradation
14698,71,698,0.6644,injector_degradation
14699,71,699,0.6656,injector_degradation
14700,71,700,0.6667,injector_degradation
14701,71,701,0.6678,injector_degradation
14702,71,702,0.6689,injector_degradation
14703,71,703,0.67,injector_degradation
14704,71,704,0.6711,injector_degradation
14705,71,705,0.6722,injector_degradation
14706,71,706,0.6733,injector_degradation
14707,71,707,0.6744,injector_degradation
14708,71,708,0.6756,injector_degradation
14709,71,709,0.6767,injector_degradation
14710,71,710,0.6778,injector_degradation
14711,71,711,0.6789,injector_degradation
14712,71,712,0.68,injector_degradation
14713,71,713,0.6811,injector_degradation
14714,71,714,0.6822,injector_degradation
14715,71,715,0.6833,injector_degradation
14716,71,716,0.6844,injector_degradation
14717,71,717,0.6856,injector_degradation
14718,71,718,0.6867,injector_degradation
14719,71,719,0.6878,injector_degradation
14720,71,720,0.6889,injector_degradation
14721,71,721,0.69,injector_degradation
14722,71,722,0.6911,injector_degradation
14723,71,723,0.6922,injector_degradation
14724,71,724,0.6933,injector_degradation
14725,71,725,0.6944,injector_degradation
14726,71,726,0.6956,injector_degradation
14727,71,727,0.6967,injector_degradation
14728,71,728,0.6978,injector_degradation
14729,71,729,0.6989,injector_degradation
14730,71,730,0.7,injector_degradation
14731,71,731,0.7011,injector_degradation
14732,71,732,0.7022,injector_degradation
14733,71,733,0.7033,injector_degradation
14734,71,734,0.7044,injector_degradation
14735,71,735,0.7056,injector_degradation
14736,71,736,0.7067,injector_degradation
14737,71,737,0.7078,injector_degradation
14738,71,738,0.7089,injector_degradation
14739,71,739,0.71,injector_degradation
14740,71,740,0.7111,injector_degradation
14741,71,741,0.7122,injector_degradation
14742,71,742,0.7133,injector_degradation
14743,71,743,0.7144,injector_degradation
14744,71,744,0.7156,injector_degradation
14745,71,745,0.7167,injector_degradation
14746,71,746,0.7178,injector_degradation
14747,71,747,0.7189,injector_degradation
14748,71,748,0.72,injector_degradation
14749,71,749,0.7211,injector_degradation
14750,71,750,0.7222,injector_degradation
14751,71,751,0.7233,injector_degradation
14752,71,752,0.7244,injector_degradation
14753,71,753,0.7256,injector_degradation
14754,71,754,0.7267,injector_degradation
14755,71,755,0.7278,injector_degradation
14756,71,756,0.7289,injector_degradation
14757,71,757,0.73,injector_degradation
14758,71,758,0.7311,injector_degradation
14759,71,759,0.7322,injector_degradation
14760,71,760,0.7333,injector_degradation
14761,71,761,0.7344,injector_degradation
14762,71,762,0.7356,injector_degradation
14763,71,763,0.7367,injector_degradation
14764,71,764,0.7378,injector_degradation
14765,71,765,0.7389,injector_degradation
14766,71,766,0.74,injector_degradation
14767,71,767,0.7411,injector_degradation
14768,71,768,0.7422,injector_degradation
14769,71,769,0.7433,injector_degradation
14770,71,770,0.7444,injector_degradation
14771,71,771,0.7456,injector_degradation
14772,71,772,0.7467,injector_degradation
14773,71,773,0.7478,injector_degradation
14774,71,774,0.7489,injector_degradation
14775,71,775,0.75,injector_degradation
14776,71,776,0.7511,injector_degradation
14777,71,777,0.7522,injector_degradation
14778,71,778,0.7533,injector_degradation
14779,71,779,0.7544,injector_degradation
14780,71,780,0.7556,injector_degradation
14781,71,781,0.7567,injector_degradation
14782,71,782,0.7578,injector_degradation
14783,71,783,0.7589,injector_degradation
14784,71,784,0.76,injector_degradation
14785,71,785,0.7611,injector_degradation
14786,71,786,0.7622,injector_degradation
14787,71,787,0.7633,injector_degradation
14788,71,788,0.7644,injector_degradation
14789,71,789,0.7656,injector_degradation
14790,71,790,0.7667,injector_degradation
14791,71,791,0.7678,injector_degradation
14792,71,792,0.7689,injector_degradation
14793,71,793,0.77,injector_degradation
14794,71,794,0.7711,injector_degradation
14795,71,795,0.7722,injector_degradation
14796,71,796,0.7733,injector_degradation
14797,71,797,0.7744,injector_degradation
14798,71,798,0.7756,injector_degradation
14799,71,799,0.7767,injector_degradation
14800,71,800,0.7778,injector_degradation
14801,71,801,0.7789,injector_degradation
14802,71,802,0.78,injector_degradation
14803,71,803,0.7811,injector_degradation
14804,71,804,0.7822,injector_degradation
14805,71,805,0.7833,injector_degradation
14806,71,806,0.7844,injector_degradation
14807,71,807,0.7856,injector_degradation
14808,71,808,0.7867,injector_degradation
14809,71,809,0.7878,injector_degradation
14810,71,810,0.7889,injector_degradation
14811,71,811,0.79,injector_degradation
14812,71,812,0.7911,injector_degradation
14813,71,813,0.7922,injector_degradation
14814,71,814,0.7933,injector_degradation
14815,71,815,0.7944,injector_degradation
14816,71,816,0.7956,injector_degradation
14817,71,817,0.7967,injector_degradation
14818,71,818,0.7978,injector_degradation
14819,71,819,0.7989,injector_degradation
14820,71,820,0.8,injector_degradation
14821,71,821,0.8011,injector_degradation
14822,71,822,0.8022,injector_degradation
14823,71,823,0.8033,injector_degradation
14824,71,824,0.8044,injector_degradation
14825,71,825,0.8056,injector_degradation
14826,71,826,0.8067,injector_degradation
14827,71,827,0.8078,injector_degradation
14828,71,828,0.8089,injector_degradation
14829,71,829,0.81,injector_degradation
14830,71,830,0.8111,injector_degradation
14831,71,831,0.8122,injector_degradation
14832,71,832,0.8133,injector_degradation
14833,71,833,0.8144,injector_degradation
14834,71,834,0.8156,injector_degradation
14835,71,835,0.8167,injector_degradation
14836,71,836,0.8178,injector_degradation
14837,71,837,0.8189,injector_degradation
14838,71,838,0.82,injector_degradation
14839,71,839,0.8211,injector_degradation
14840,71,840,0.8222,injector_degradation
14841,71,841,0.8233,injector_degradation
14842,71,842,0.8244,injector_degradation
14843,71,843,0.8256,injector_degradation
14844,71,844,0.8267,injector_degradation
14845,71,845,0.8278,injector_degradation
14846,71,846,0.8289,injector_degradation
14847,71,847,0.83,injector_degradation
14848,71,848,0.8311,injector_degradation
14849,71,849,0.8322,injector_degradation
14850,71,850,0.8333,injector_degradation
14851,71,851,0.8344,injector_degradation
14852,71,852,0.8356,injector_degradation
14853,71,853,0.8367,injector_degradation
14854,71,854,0.8378,injector_degradation
14855,71,855,0.8389,injector_degradation
14856,71,856,0.84,injector_degradation
14857,71,857,0.8411,injector_degradation
14858,71,858,0.8422,injector_degradation
14859,71,859,0.8433,injector_degradation
14860,71,860,0.8444,injector_degradation
14861,71,861,0.8456,injector_degradation
14862,71,862,0.8467,injector_degradation
14863,71,863,0.8478,injector_degradation
14864,71,864,0.8489,injector_degradation
14865,71,865,0.85,injector_degradation
14866,71,866,0.8511,injector_degradation
14867,71,867,0.8522,injector_degradation
14868,71,868,0.8533,injector_degradation
14869,71,869,0.8544,injector_degradation
14870,71,870,0.8556,injector_degradation
14871,71,871,0.8567,injector_degradation
14872,71,872,0.8578,injector_degradation
14873,71,873,0.8589,injector_degradation
14874,71,874,0.86,injector_degradation
14875,71,875,0.8611,injector_degradation
14876,71,876,0.8622,injector_degradation
14877,71,877,0.8633,injector_degradation
14878,71,878,0.8644,injector_degradation
14879,71,879,0.8656,injector_degradation
14880,71,880,0.8667,injector_degradation
14881,71,881,0.8678,injector_degradation
14882,71,882,0.8689,injector_degradation
14883,71,883,0.87,injector_degradation
14884,71,884,0.8711,injector_degradation
14885,71,885,0.8722,injector_degradation
14886,71,886,0.8733,injector_degradation
14887,71,887,0.8744,injector_degradation
14888,71,888,0.8756,injector_degradation
14889,71,889,0.8767,injector_degradation
14890,71,890,0.8778,injector_degradation
14891,71,891,0.8789,injector_degradation
14892,71,892,0.88,injector_degradation
14893,71,893,0.8811,injector_degradation
14894,71,894,0.8822,injector_degradation
14895,71,895,0.8833,injector_degradation
14896,71,896,0.8844,injector_degradation
14897,71,897,0.8856,injector_degradation
14898,71,898,0.8867,injector_degradation
14899,71,899,0.8878,injector_degradation
14900,71,900,0.8889,injector_degradation
14901,71,901,0.89,injector_degradation
14902,71,902,0.8911,injector_degradation
14903,71,903,0.8922,injector_degradation
14904,71,904,0.8933,injector_degradation
14905,71,905,0.8944,injector_degradation
14906,71,906,0.8956,injector_degradation
14907,71,907,0.8967,injector_degradation
14908,71,908,0.8978,injector_degradation
14909,71,909,0.8989,injector_degradation
14910,71,910,0.9,injector_degradation
14911,71,911,0.9011,injector_degradation
14912,71,912,0.9022,injector_degradation
14913,71,913,0.9033,injector_degradation
14914,71,914,0.9044,injector_degradation
14915,71,915,0.9056,injector_degradation
14916,71,916,0.9067,injector_degradation
14917,71,917,0.9078,injector_degradation
14918,71,918,0.9089,injector_degradation
14919,71,919,0.91,injector_degradation
14920,71,920,0.9111,injector_degradation
14921,71,921,0.9122,injector_degradation
14922,71,922,0.9133,injector_degradation
14923,71,923,0.9144,injector_degradation
14924,71,924,0.9156,injector_degradation
14925,71,925,0.9167,injector_degradation
14926,71,926,0.9178,injector_degradation
14927,71,927,0.9189,injector_degradation
14928,71,928,0.92,injector_degradation
14929,71,929,0.9211,injector_degradation
14930,71,930,0.9222,injector_degradation
14931,71,931,0.9233,injector_degradation
14932,71,932,0.9244,injector_degradation
14933,71,933,0.9256,injector_degradation
14934,71,934,0.9267,injector_degradation
14935,71,935,0.9278,injector_degradation
14936,71,936,0.9289,injector_degradation
14937,71,937,0.93,injector_degradation
14938,71,938,0.9311,injector_degradation
14939,71,939,0.9322,injector_degradation
14940,71,940,0.9333,injector_degradation
14941,71,941,0.9344,injector_degradation
14942,71,942,0.9356,injector_degradation
14943,71,943,0.9367,injector_degradation
14944,71,944,0.9378,injector_degradation
14945,71,945,0.9389,injector_degradation
14946,71,946,0.94,injector_degradation
14947,71,947,0.9411,injector_degradation
14948,71,948,0.9422,injector_degradation
14949,71,949,0.9433,injector_degradation
14950,71,950,0.9444,injector_degradation
14951,71,951,0.9456,injector_degradation
14952,71,952,0.9467,injector_degradation
14953,71,953,0.9478,injector_degradation
14954,71,954,0.9489,injector_degradation
14955,71,955,0.95,injector_degradation
14956,71,956,0.9511,injector_degradation
14957,71,957,0.9522,injector_degradation
14958,71,958,0.9533,injector_degradation
14959,71,959,0.9544,injector_degradation
14960,71,960,0.9556,injector_degradation
14961,71,961,0.9567,injector_degradation
14962,71,962,0.9578,injector_degradation
14963,71,963,0.9589,injector_degradation
14964,71,964,0.96,injector_degradation
14965,71,965,0.9611,injector_degradation
14966,71,966,0.9622,injector_degradation
14967,71,967,0.9633,injector_degradation
14968,71,968,0.9644,injector_degradation
14969,71,969,0.9656,injector_degradation
14970,71,970,0.9667,injector_degradation
14971,71,971,0.9678,injector_degradation
14972,71,972,0.9689,injector_degradation
14973,71,973,0.97,injector_degradation
14974,71,974,0.9711,injector_degradation
14975,71,975,0.9722,injector_degradation
14976,71,976,0.9733,injector_degradation
14977,71,977,0.9744,injector_degradation
14978,71,978,0.9756,injector_degradation
14979,71,979,0.9767,injector_degradation
14980,71,980,0.9778,injector_degradation
14981,71,981,0.9789,injector_degradation
14982,71,982,0.98,injector_degradation
14983,71,983,0.9811,injector_degradation
14984,71,984,0.9822,injector_degradation
14985,71,985,0.9833,injector_degradation
14986,71,986,0.9844,injector_degradation
14987,71,987,0.9856,injector_degradation
14988,71,988,0.9867,injector_degradation
14989,71,989,0.9878,injector_degradation
14990,71,990,0.9889,injector_degradation
14991,71,991,0.99,injector_degradation
14992,71,992,0.9911,injector_degradation
14993,71,993,0.9922,injector_degradation
14994,71,994,0.9933,injector_degradation
14995,71,995,0.9944,injector_degradation
14996,71,996,0.9956,injector_degradation
14997,71,997,0.9967,injector_degradation
14998,71,998,0.9978,injector_degradation
14999,71,999,0.9989,injector_degradation
15000,72,0,0.0,normal
15001,72,1,0.0,normal
15002,72,2,0.0,normal
15003,72,3,0.0,normal
15004,72,4,0.0,normal
15005,72,5,0.0,normal
15006,72,6,0.0,normal
15007,72,7,0.0,normal
15008,72,8,0.0,normal
15009,72,9,0.0,normal
15010,72,10,0.0,normal
15011,72,11,0.0,normal
15012,72,12,0.0,normal
15013,72,13,0.0,normal
15014,72,14,0.0,normal
15015,72,15,0.0,normal
15016,72,16,0.0,normal
15017,72,17,0.0,normal
15018,72,18,0.0,normal
15019,72,19,0.0,normal
15020,72,20,0.0,normal
15021,72,21,0.0,normal
15022,72,22,0.0,normal
15023,72,23,0.0,normal
15024,72,24,0.0,normal
15025,72,25,0.0,normal
15026,72,26,0.0,normal
15027,72,27,0.0,normal
15028,72,28,0.0,normal
15029,72,29,0.0,normal
15030,72,30,0.0,normal
15031,72,31,0.0,normal
15032,72,32,0.0,normal
15033,72,33,0.0,normal
15034,72,34,0.0,normal
15035,72,35,0.0,normal
15036,72,36,0.0,normal
15037,72,37,0.0,normal
15038,72,38,0.0,normal
15039,72,39,0.0,normal
15040,72,40,0.0,normal
15041,72,41,0.0,normal
15042,72,42,0.0,normal
15043,72,43,0.0,normal
15044,72,44,0.0,normal
15045,72,45,0.0,normal
15046,72,46,0.0,normal
15047,72,47,0.0,normal
15048,72,48,0.0,normal
15049,72,49,0.0,normal
15050,72,50,0.0,normal
15051,72,51,0.0,normal
15052,72,52,0.0,normal
15053,72,53,0.0,normal
15054,72,54,0.0,normal
15055,72,55,0.0,normal
15056,72,56,0.0,normal
15057,72,57,0.0,normal
15058,72,58,0.0,normal
15059,72,59,0.0,normal
15060,72,60,0.0,normal
15061,72,61,0.0,normal
15062,72,62,0.0,normal
15063,72,63,0.0,normal
15064,72,64,0.0,normal
15065,72,65,0.0,normal
15066,72,66,0.0,normal
15067,72,67,0.0,normal
15068,72,68,0.0,normal
15069,72,69,0.0,normal
15070,72,70,0.0,normal
15071,72,71,0.0,normal
15072,72,72,0.0,normal
15073,72,73,0.0,normal
15074,72,74,0.0,normal
15075,72,75,0.0,normal
15076,72,76,0.0,normal
15077,72,77,0.0,normal
15078,72,78,0.0,normal
15079,72,79,0.0,normal
15080,72,80,0.0,normal
15081,72,81,0.0,normal
15082,72,82,0.0,normal
15083,72,83,0.0,normal
15084,72,84,0.0,normal
15085,72,85,0.0,normal
15086,72,86,0.0,normal
15087,72,87,0.0,normal
15088,72,88,0.0,normal
15089,72,89,0.0,normal
15090,72,90,0.0,normal
15091,72,91,0.0,normal
15092,72,92,0.0,normal
15093,72,93,0.0,normal
15094,72,94,0.0,normal
15095,72,95,0.0,normal
15096,72,96,0.0,normal
15097,72,97,0.0,normal
15098,72,98,0.0,normal
15099,72,99,0.0,normal
15100,72,100,0.0,normal
15101,72,101,0.0011,normal
15102,72,102,0.0022,normal
15103,72,103,0.0033,normal
15104,72,104,0.0044,normal
15105,72,105,0.0056,normal
15106,72,106,0.0067,normal
15107,72,107,0.0078,normal
15108,72,108,0.0089,normal
15109,72,109,0.01,normal
15110,72,110,0.0111,normal
15111,72,111,0.0122,normal
15112,72,112,0.0133,normal
15113,72,113,0.0144,normal
15114,72,114,0.0156,normal
15115,72,115,0.0167,normal
15116,72,116,0.0178,normal
15117,72,117,0.0189,normal
15118,72,118,0.02,normal
15119,72,119,0.0211,normal
15120,72,120,0.0222,normal
15121,72,121,0.0233,normal
15122,72,122,0.0244,normal
15123,72,123,0.0256,normal
15124,72,124,0.0267,normal
15125,72,125,0.0278,normal
15126,72,126,0.0289,normal
15127,72,127,0.03,normal
15128,72,128,0.0311,normal
15129,72,129,0.0322,normal
15130,72,130,0.0333,normal
15131,72,131,0.0344,normal
15132,72,132,0.0356,normal
15133,72,133,0.0367,normal
15134,72,134,0.0378,normal
15135,72,135,0.0389,normal
15136,72,136,0.04,normal
15137,72,137,0.0411,normal
15138,72,138,0.0422,normal
15139,72,139,0.0433,normal
15140,72,140,0.0444,normal
15141,72,141,0.0456,normal
15142,72,142,0.0467,normal
15143,72,143,0.0478,normal
15144,72,144,0.0489,normal
15145,72,145,0.05,normal
15146,72,146,0.0511,injector_degradation
15147,72,147,0.0522,injector_degradation
15148,72,148,0.0533,injector_degradation
15149,72,149,0.0544,injector_degradation
15150,72,150,0.0556,injector_degradation
15151,72,151,0.0567,injector_degradation
15152,72,152,0.0578,injector_degradation
15153,72,153,0.0589,injector_degradation
15154,72,154,0.06,injector_degradation
15155,72,155,0.0611,injector_degradation
15156,72,156,0.0622,injector_degradation
15157,72,157,0.0633,injector_degradation
15158,72,158,0.0644,injector_degradation
15159,72,159,0.0656,injector_degradation
15160,72,160,0.0667,injector_degradation
15161,72,161,0.0678,injector_degradation
15162,72,162,0.0689,injector_degradation
15163,72,163,0.07,injector_degradation
15164,72,164,0.0711,injector_degradation
15165,72,165,0.0722,injector_degradation
15166,72,166,0.0733,injector_degradation
15167,72,167,0.0744,injector_degradation
15168,72,168,0.0756,injector_degradation
15169,72,169,0.0767,injector_degradation
15170,72,170,0.0778,injector_degradation
15171,72,171,0.0789,injector_degradation
15172,72,172,0.08,injector_degradation
15173,72,173,0.0811,injector_degradation
15174,72,174,0.0822,injector_degradation
15175,72,175,0.0833,injector_degradation
15176,72,176,0.0844,injector_degradation
15177,72,177,0.0856,injector_degradation
15178,72,178,0.0867,injector_degradation
15179,72,179,0.0878,injector_degradation
15180,72,180,0.0889,injector_degradation
15181,72,181,0.09,injector_degradation
15182,72,182,0.0911,injector_degradation
15183,72,183,0.0922,injector_degradation
15184,72,184,0.0933,injector_degradation
15185,72,185,0.0944,injector_degradation
15186,72,186,0.0956,injector_degradation
15187,72,187,0.0967,injector_degradation
15188,72,188,0.0978,injector_degradation
15189,72,189,0.0989,injector_degradation
15190,72,190,0.1,injector_degradation
15191,72,191,0.1011,injector_degradation
